customer_id,first_name,last_name,email,phone,city,state,region,signup_date,loyalty_member,email_missing
1494,Patricia,Smith,patricia.smith1494@example.com,(476) 484-7294,Dallas,TX,South,2018-05-19,False,False
1495,Mark,Williams,mark.williams1495@example.com,(824) 593-9115,New York,NY,Northeast,2021-02-17,True,False
1496,Margaret,Gonzalez,margaret.gonzalez1496@example.com,(245) 429-4370,Houston,TX,South,2022-12-24,False,False
1497,Jennifer,Perez,jennifer.perez1497@example.com,(253) 876-5999,Houston,TX,South,2023-12-22,True,False
1498,Sarah,Harris,sarah.harris1498@example.com,(823) 972-6508,Minneapolis,MN,Midwest,2018-04-17,False,False
1499,Betty,Harris,betty.harris1499@example.com,(975) 228-6586,Miami,FL,South,2020-06-05,False,False
1500,Margaret,Wilson,margaret.wilson1500@example.com,(311) 766-7358,Seattle,WA,West,2018-08-22,False,False
1501,Margaret,Moore,margaret.moore1501@example.com,(786) 936-9501,Dallas,TX,South,2022-10-03,False,False
1502,Jennifer,Gonzalez,jennifer.gonzalez1502@example.com,(335) 215-5598,Dallas,TX,South,2020-09-02,False,False
1503,Robert,Davis,robert.davis1503@example.com,(502) 545-7465,Seattle,WA,West,2024-02-02,True,False
1504,Karen,Rodriguez,karen.rodriguez1504@example.com,(875) 456-1202,Minneapolis,MN,Midwest,2021-01-05,True,False
1505,Elizabeth,Jackson,elizabeth.jackson1505@example.com,(470) 383-8271,Los Angeles,CA,West,2021-08-07,False,False
1506,James,Anderson,james.anderson1506@example.com,(237) 567-8867,New York,NY,Northeast,2023-03-26,True,False
1507,Susan,Johnson,susan.johnson1507@example.com,(483) 824-6145,Miami,FL,South,2018-11-22,True,False
1508,Joseph,Garcia,joseph.garcia1508@example.com,(465) 706-3084,Detroit,MI,Midwest,2021-02-05,True,False
1509,Daniel,Garcia,daniel.garcia1509@example.com,(871) 250-4812,Philadelphia,PA,Northeast,2024-12-06,True,False
1510,Daniel,Johnson,daniel.johnson1510@example.com,(718) 650-6199,Philadelphia,PA,Northeast,2025-09-04,True,False
1511,Sarah,Thompson,sarah.thompson1511@example.com,(931) 465-5217,Chicago,IL,Midwest,2018-09-07,True,False
1512,Nancy,Ramirez,nancy.ramirez1512@example.com,(753) 935-1732,Denver,CO,West,2021-12-18,True,False
1513,Barbara,Brown,barbara.brown1513@example.com,(654) 315-9372,Boston,MA,Northeast,2023-09-08,True,False
1514,Linda,Miller,linda.miller1514@example.com,(580) 897-7815,Minneapolis,MN,Midwest,2024-05-25,True,False
1515,Daniel,Wilson,daniel.wilson1515@example.com,(346) 225-6350,Phoenix,AZ,West,2021-03-05,False,False
1516,David,Wilson,david.wilson1516@example.com,(583) 681-5817,Phoenix,AZ,West,2025-04-24,True,False
1517,Jennifer,Lopez,jennifer.lopez1517@example.com,(353) 805-1418,New York,NY,Northeast,2021-04-06,True,False
1518,Karen,Miller,karen.miller1518@example.com,(723) 932-9326,Seattle,WA,West,2021-07-06,False,False
1519,Michael,Gonzalez,michael.gonzalez1519@example.com,(233) 872-3458,Denver,CO,West,2024-07-14,False,False
1520,Anthony,Lee,anthony.lee1520@example.com,(429) 778-9249,Boston,MA,Northeast,2018-11-13,False,False
1521,Sarah,White,sarah.white1521@example.com,(252) 821-8738,Boston,MA,Northeast,2023-12-02,False,False
1522,David,Rodriguez,david.rodriguez1522@example.com,(500) 449-6385,Chicago,IL,Midwest,2024-06-14,True,False
1523,Betty,Harris,betty.harris1523@example.com,(666) 522-2890,Minneapolis,MN,Midwest,2020-08-03,True,False
1524,Joseph,White,joseph.white1524@example.com,(570) 281-6766,Phoenix,AZ,West,2022-08-07,True,False
1525,Sandra,Lopez,sandra.lopez1525@example.com,(819) 435-8355,Los Angeles,CA,West,2023-06-07,False,False
1526,Linda,Jackson,linda.jackson1526@example.com,(750) 450-7678,Denver,CO,West,2019-05-29,True,False
1527,Karen,Rodriguez,karen.rodriguez1527@example.com,(549) 521-2932,Seattle,WA,West,2021-03-21,True,False
1528,Susan,Wilson,susan.wilson1528@example.com,(789) 706-4245,Atlanta,GA,South,2019-08-31,True,False
1529,Steven,Anderson,steven.anderson1529@example.com,(323) 628-5315,New York,NY,Northeast,2019-11-15,False,False
1530,Lisa,Brown,lisa.brown1530@example.com,(641) 224-3735,Philadelphia,PA,Northeast,2018-05-20,True,False
1531,John,Taylor,john.taylor1531@example.com,(597) 632-6805,Denver,CO,West,2023-12-09,True,False
1532,Richard,Thompson,richard.thompson1532@example.com,(929) 500-2950,Atlanta,GA,South,2020-09-15,False,False
1533,Steven,Clark,steven.clark1533@example.com,(805) 823-2765,Phoenix,AZ,West,2021-10-10,True,False
1534,Robert,White,robert.white1534@example.com,(659) 618-8368,Phoenix,AZ,West,2021-12-24,False,False
1535,Elizabeth,Harris,elizabeth.harris1535@example.com,(337) 951-4005,Dallas,TX,South,2025-11-07,True,False
1536,John,Lewis,john.lewis1536@example.com,(807) 578-8430,New York,NY,Northeast,2024-08-28,False,False
1537,David,Anderson,david.anderson1537@example.com,(939) 802-5576,Philadelphia,PA,Northeast,2023-09-15,True,False
1538,Linda,Martinez,linda.martinez1538@example.com,(249) 777-9481,Dallas,TX,South,2021-10-29,False,False
1539,Elizabeth,Hernandez,elizabeth.hernandez1539@example.com,(975) 382-3346,Houston,TX,South,2021-07-28,True,False
1540,Mark,White,mark.white1540@example.com,(640) 731-5558,Phoenix,AZ,West,2020-05-12,False,False
1541,Patricia,Lopez,patricia.lopez1541@example.com,(321) 494-5486,Detroit,MI,Midwest,2019-11-10,False,False
1542,Joseph,Davis,joseph.davis1542@example.com,(495) 465-2738,Phoenix,AZ,West,2019-11-25,True,False
1543,Nancy,Rodriguez,nancy.rodriguez1543@example.com,(411) 765-9334,Philadelphia,PA,Northeast,2019-01-29,True,False
1544,James,Martin,james.martin1544@example.com,(752) 750-4197,Phoenix,AZ,West,2018-06-12,True,False
1545,Jessica,Clark,jessica.clark1545@example.com,(578) 408-5617,Denver,CO,West,2018-04-16,False,False
1546,Lisa,Anderson,lisa.anderson1546@example.com,(664) 502-2795,Atlanta,GA,South,2019-06-01,True,False
1547,Joseph,Lewis,joseph.lewis1547@example.com,(469) 288-3241,Houston,TX,South,2023-07-14,False,False
1548,Lisa,Perez,lisa.perez1548@example.com,(280) 962-4644,Boston,MA,Northeast,2021-12-19,True,False
1549,David,Garcia,david.garcia1549@example.com,(482) 664-9402,Atlanta,GA,South,2021-10-05,True,False
1550,Matthew,Thompson,matthew.thompson1550@example.com,(643) 302-9540,Minneapolis,MN,Midwest,2018-06-07,False,False
1551,Michael,Clark,michael.clark1551@example.com,(841) 236-1130,Atlanta,GA,South,2025-05-31,True,False
1552,John,Jackson,john.jackson1552@example.com,(889) 400-5346,Houston,TX,South,2020-06-20,False,False
1553,John,Thomas,john.thomas1553@example.com,(951) 708-5630,Denver,CO,West,2020-02-06,True,False
1554,Michael,Lee,michael.lee1554@example.com,(728) 940-4509,Phoenix,AZ,West,2018-12-30,True,False
1555,Susan,Williams,susan.williams1555@example.com,(825) 413-3918,Dallas,TX,South,2024-04-03,True,False
1556,Susan,Thompson,susan.thompson1556@example.com,(589) 846-4845,Detroit,MI,Midwest,2024-11-17,False,False
1557,Jessica,Taylor,jessica.taylor1557@example.com,(507) 437-5786,Los Angeles,CA,West,2020-01-08,False,False
1558,Jessica,Sanchez,jessica.sanchez1558@example.com,(812) 565-9903,Los Angeles,CA,West,2022-05-26,False,False
1559,Elizabeth,Brown,elizabeth.brown1559@example.com,(973) 982-5706,Chicago,IL,Midwest,2019-04-06,False,False
1560,Joseph,Hernandez,joseph.hernandez1560@example.com,(635) 318-3886,Chicago,IL,Midwest,2025-06-06,False,False
1561,David,Perez,david.perez1561@example.com,(913) 607-3098,Boston,MA,Northeast,2021-11-24,False,False
1562,Mark,Sanchez,mark.sanchez1562@example.com,(815) 621-4847,Denver,CO,West,2023-06-27,True,False
1563,Elizabeth,Rodriguez,elizabeth.rodriguez1563@example.com,(618) 262-6295,Atlanta,GA,South,2020-05-31,False,False
1564,Nancy,Hernandez,nancy.hernandez1564@example.com,(652) 635-7531,Houston,TX,South,2022-05-23,False,False
1565,Sandra,Johnson,sandra.johnson1565@example.com,(945) 424-6567,Detroit,MI,Midwest,2023-06-12,True,False
1566,Elizabeth,Anderson,elizabeth.anderson1566@example.com,(786) 370-9782,Houston,TX,South,2020-06-25,True,False
1567,Anthony,Lee,anthony.lee1567@example.com,(825) 537-3117,Boston,MA,Northeast,2024-11-17,True,False
1568,Lisa,Smith,lisa.smith1568@example.com,(292) 999-6460,Seattle,WA,West,2022-04-03,False,False
1569,Anthony,Harris,anthony.harris1569@example.com,(870) 250-9497,Atlanta,GA,South,2018-09-17,True,False
1570,Barbara,Moore,barbara.moore1570@example.com,(748) 605-4757,Chicago,IL,Midwest,2019-10-06,False,False
1571,Betty,Garcia,betty.garcia1571@example.com,(539) 623-4532,Phoenix,AZ,West,2022-03-12,True,False
1572,James,Johnson,james.johnson1572@example.com,(973) 739-2679,Denver,CO,West,2018-03-24,False,False
1573,Betty,Thomas,betty.thomas1573@example.com,(489) 508-1397,New York,NY,Northeast,2019-10-05,True,False
1574,Daniel,Harris,daniel.harris1574@example.com,(234) 478-3025,San Francisco,CA,West,2020-10-09,False,False
1575,Daniel,Gonzalez,daniel.gonzalez1575@example.com,(286) 278-2210,Philadelphia,PA,Northeast,2021-01-10,False,False
1576,James,Smith,james.smith1576@example.com,(819) 355-2565,San Francisco,CA,West,2024-01-28,False,False
1577,Michael,Clark,michael.clark1577@example.com,(531) 635-9394,Miami,FL,South,2021-07-02,True,False
1578,Elizabeth,Rodriguez,elizabeth.rodriguez1578@example.com,(302) 470-8723,Dallas,TX,South,2020-04-10,False,False
1579,Elizabeth,Wilson,elizabeth.wilson1579@example.com,(616) 774-5563,Boston,MA,Northeast,2020-06-29,False,False
1580,Elizabeth,Robinson,elizabeth.robinson1580@example.com,(718) 450-7265,San Francisco,CA,West,2023-12-25,True,False
1581,Jessica,White,jessica.white1581@example.com,(981) 759-2774,Houston,TX,South,2022-03-07,False,False
1582,Linda,Jackson,linda.jackson1582@example.com,(989) 437-8325,New York,NY,Northeast,2022-06-16,False,False
1583,Jessica,Jackson,jessica.jackson1583@example.com,(518) 540-3355,Boston,MA,Northeast,2025-03-17,True,False
1584,Patricia,Moore,patricia.moore1584@example.com,(701) 807-5095,Philadelphia,PA,Northeast,2020-04-30,True,False
1585,John,Gonzalez,john.gonzalez1585@example.com,(735) 940-4808,Miami,FL,South,2023-04-24,True,False
1586,Anthony,Thomas,anthony.thomas1586@example.com,(518) 958-6535,Detroit,MI,Midwest,2022-08-14,True,False
1587,Mary,Hernandez,mary.hernandez1587@example.com,(813) 616-1091,San Francisco,CA,West,2024-05-04,False,False
1588,Matthew,Miller,matthew.miller1588@example.com,(700) 758-9188,Seattle,WA,West,2024-04-22,False,False
1589,Daniel,Davis,daniel.davis1589@example.com,(925) 694-9428,Minneapolis,MN,Midwest,2023-03-05,True,False
1590,Sandra,Brown,sandra.brown1590@example.com,(279) 584-3085,Houston,TX,South,2025-11-04,True,False
1591,Jennifer,Taylor,jennifer.taylor1591@example.com,(370) 402-8169,San Francisco,CA,West,2019-05-13,True,False
1592,Mary,Lewis,mary.lewis1592@example.com,(374) 841-9594,Houston,TX,South,2023-07-22,False,False
1593,John,White,john.white1593@example.com,(628) 608-1151,Denver,CO,West,2024-02-19,False,False
1594,Patricia,Wilson,patricia.wilson1594@example.com,(477) 735-6281,Detroit,MI,Midwest,2025-08-03,False,False
1595,Charles,Lee,charles.lee1595@example.com,(497) 735-4349,Philadelphia,PA,Northeast,2019-08-03,False,False
1596,Thomas,Martin,thomas.martin1596@example.com,(673) 415-6409,Detroit,MI,Midwest,2023-04-18,True,False
1597,Jennifer,Taylor,jennifer.taylor1597@example.com,(210) 525-7820,San Francisco,CA,West,2023-04-25,True,False
1598,John,Thomas,john.thomas1598@example.com,(519) 918-4074,Boston,MA,Northeast,2018-01-23,True,False
1599,Matthew,Brown,matthew.brown1599@example.com,(538) 296-2001,Atlanta,GA,South,2023-02-22,False,False
1600,Karen,Garcia,karen.garcia1600@example.com,(851) 772-4703,Boston,MA,Northeast,2021-12-06,False,False
1601,Daniel,Smith,daniel.smith1601@example.com,(481) 491-7982,Phoenix,AZ,West,2020-02-29,False,False
1602,Barbara,Martin,barbara.martin1602@example.com,(460) 774-9864,Seattle,WA,West,2022-07-10,True,False
1603,Robert,Jackson,robert.jackson1603@example.com,(948) 421-5587,Philadelphia,PA,Northeast,2019-02-26,True,False
1604,William,Jackson,william.jackson1604@example.com,(734) 801-7274,Boston,MA,Northeast,2019-06-03,False,False
1605,Charles,Harris,charles.harris1605@example.com,(819) 483-8756,Denver,CO,West,2024-08-22,True,False
1606,Jennifer,Smith,jennifer.smith1606@example.com,(421) 293-3400,Seattle,WA,West,2020-08-07,True,False
1607,Jennifer,Thomas,jennifer.thomas1607@example.com,(531) 279-1855,Denver,CO,West,2018-01-02,True,False
1608,Thomas,Sanchez,thomas.sanchez1608@example.com,(880) 683-6359,Dallas,TX,South,2022-10-09,False,False
1609,Thomas,Harris,thomas.harris1609@example.com,(773) 602-7181,Boston,MA,Northeast,2020-09-13,False,False
1610,Matthew,Thomas,matthew.thomas1610@example.com,(734) 524-9694,Minneapolis,MN,Midwest,2021-06-30,True,False
1611,Steven,Martin,steven.martin1611@example.com,(370) 848-5550,Denver,CO,West,2020-05-26,True,False
1612,Mark,Wilson,mark.wilson1612@example.com,(701) 911-5104,Atlanta,GA,South,2022-12-14,True,False
1613,Sarah,Lewis,sarah.lewis1613@example.com,(556) 382-1414,Houston,TX,South,2025-04-24,False,False
1614,Margaret,Anderson,margaret.anderson1614@example.com,(554) 945-7948,Seattle,WA,West,2025-07-07,True,False
1615,Karen,Moore,karen.moore1615@example.com,(591) 583-3932,Phoenix,AZ,West,2020-02-22,True,False
1616,Michael,Anderson,michael.anderson1616@example.com,(399) 205-6085,Minneapolis,MN,Midwest,2023-11-25,False,False
1617,Patricia,Robinson,patricia.robinson1617@example.com,(714) 213-5473,Minneapolis,MN,Midwest,2020-11-05,True,False
1618,Daniel,Rodriguez,daniel.rodriguez1618@example.com,(607) 244-5145,Los Angeles,CA,West,2023-05-15,False,False
1619,Daniel,Johnson,daniel.johnson1619@example.com,(935) 682-8446,Miami,FL,South,2018-05-05,False,False
1620,Jennifer,Thomas,jennifer.thomas1620@example.com,(968) 758-2702,San Francisco,CA,West,2025-04-06,True,False
1621,Barbara,Smith,barbara.smith1621@example.com,(922) 953-3898,Miami,FL,South,2019-09-20,True,False
1622,Robert,Wilson,robert.wilson1622@example.com,(257) 654-2021,Denver,CO,West,2019-05-05,False,False
1623,Patricia,Ramirez,patricia.ramirez1623@example.com,(398) 870-1273,Atlanta,GA,South,2021-02-10,False,False
1624,Mark,Perez,mark.perez1624@example.com,(926) 373-7000,Denver,CO,West,2021-07-20,True,False
1625,Nancy,Gonzalez,nancy.gonzalez1625@example.com,(885) 262-2064,Houston,TX,South,2025-06-27,True,False
1626,Mark,Harris,mark.harris1626@example.com,(946) 473-2375,Atlanta,GA,South,2019-08-28,True,False
1627,Joseph,Johnson,joseph.johnson1627@example.com,(403) 905-9281,Detroit,MI,Midwest,2024-10-28,False,False
1628,Jennifer,Lee,jennifer.lee1628@example.com,(518) 480-6745,San Francisco,CA,West,2018-01-14,True,False
1629,David,Anderson,david.anderson1629@example.com,(288) 779-8585,Miami,FL,South,2025-10-23,True,False
1630,Patricia,Robinson,patricia.robinson1630@example.com,(947) 288-4041,Boston,MA,Northeast,2020-01-18,False,False
1631,Charles,Lee,charles.lee1631@example.com,(210) 422-7136,New York,NY,Northeast,2019-11-25,False,False
1632,Robert,Lewis,robert.lewis1632@example.com,(515) 897-4130,San Francisco,CA,West,2020-10-07,True,False
1633,Elizabeth,Johnson,elizabeth.johnson1633@example.com,(493) 382-5570,Houston,TX,South,2025-12-01,True,False
1634,Charles,Hernandez,charles.hernandez1634@example.com,(392) 479-4264,Houston,TX,South,2020-07-14,True,False
1635,Elizabeth,Rodriguez,elizabeth.rodriguez1635@example.com,(470) 294-9026,San Francisco,CA,West,2022-12-06,False,False
1636,Charles,Lopez,charles.lopez1636@example.com,(735) 660-3793,Minneapolis,MN,Midwest,2025-03-13,True,False
1637,Mark,Jackson,mark.jackson1637@example.com,(750) 782-4451,Houston,TX,South,2019-09-30,False,False
1638,Barbara,Lee,barbara.lee1638@example.com,(495) 412-6606,Seattle,WA,West,2025-08-25,False,False
1639,Robert,Taylor,robert.taylor1639@example.com,(464) 423-8662,Seattle,WA,West,2020-05-13,False,False
1640,Mary,Robinson,mary.robinson1640@example.com,(874) 846-4054,Boston,MA,Northeast,2023-10-19,False,False
1641,John,Anderson,john.anderson1641@example.com,(581) 777-7191,Miami,FL,South,2021-08-15,True,False
1642,David,Thompson,david.thompson1642@example.com,(567) 208-3600,Boston,MA,Northeast,2025-01-22,False,False
1643,Jessica,Hernandez,jessica.hernandez1643@example.com,(302) 391-6865,Minneapolis,MN,Midwest,2025-04-07,False,False
1644,Jennifer,Anderson,jennifer.anderson1644@example.com,(970) 222-8192,Atlanta,GA,South,2020-02-02,False,False
1645,Charles,Jackson,charles.jackson1645@example.com,(948) 608-8759,San Francisco,CA,West,2022-11-17,True,False
1646,William,White,william.white1646@example.com,(545) 694-7572,Minneapolis,MN,Midwest,2024-09-27,False,False
1647,Mary,Robinson,mary.robinson1647@example.com,(981) 719-2767,Phoenix,AZ,West,2020-08-17,False,False
1648,Susan,Harris,susan.harris1648@example.com,(610) 807-1467,Detroit,MI,Midwest,2024-06-23,True,False
1649,Thomas,Garcia,thomas.garcia1649@example.com,(811) 914-9586,Phoenix,AZ,West,2021-05-16,True,False
1650,Charles,Harris,charles.harris1650@example.com,(879) 541-1881,Philadelphia,PA,Northeast,2019-06-17,True,False
1651,Elizabeth,Sanchez,elizabeth.sanchez1651@example.com,(554) 669-7487,Seattle,WA,West,2019-08-03,True,False
1652,Joseph,Smith,joseph.smith1652@example.com,(405) 376-5936,Los Angeles,CA,West,2019-08-28,False,False
1653,Robert,Garcia,robert.garcia1653@example.com,(647) 292-5009,Chicago,IL,Midwest,2020-04-12,True,False
1654,Nancy,Moore,nancy.moore1654@example.com,(205) 688-3610,Denver,CO,West,2022-03-13,False,False
1655,Patricia,Thomas,patricia.thomas1655@example.com,(603) 915-4481,Atlanta,GA,South,2025-09-14,False,False
1656,Nancy,Gonzalez,nancy.gonzalez1656@example.com,(923) 448-2569,Denver,CO,West,2023-03-14,False,False
1657,John,Hernandez,john.hernandez1657@example.com,(609) 991-6359,Seattle,WA,West,2019-07-01,False,False
1658,Mark,Perez,mark.perez1658@example.com,(811) 603-9750,San Francisco,CA,West,2022-10-06,True,False
1659,Barbara,Thomas,barbara.thomas1659@example.com,(227) 427-3918,Los Angeles,CA,West,2024-07-30,True,False
1660,Barbara,Lopez,barbara.lopez1660@example.com,(201) 825-7523,Minneapolis,MN,Midwest,2023-08-16,True,False
1661,Daniel,Davis,daniel.davis1661@example.com,(392) 245-4460,Philadelphia,PA,Northeast,2023-08-10,False,False
1662,Susan,Williams,susan.williams1662@example.com,(869) 384-7974,Minneapolis,MN,Midwest,2022-04-23,True,False
1663,Elizabeth,Martinez,elizabeth.martinez1663@example.com,(692) 235-5276,Houston,TX,South,2025-07-28,False,False
1664,Jennifer,Garcia,jennifer.garcia1664@example.com,(729) 308-8617,Houston,TX,South,2025-08-26,True,False
1665,Barbara,Perez,barbara.perez1665@example.com,(871) 614-1200,San Francisco,CA,West,2019-02-20,True,False
1666,David,Jones,david.jones1666@example.com,(593) 902-8449,Miami,FL,South,2023-09-08,True,False
1667,Jessica,Lee,jessica.lee1667@example.com,(632) 989-1893,Los Angeles,CA,West,2022-07-04,False,False
1668,Susan,Rodriguez,susan.rodriguez1668@example.com,(318) 818-8377,San Francisco,CA,West,2025-02-10,False,False
1669,Anthony,Thomas,anthony.thomas1669@example.com,(747) 573-2829,San Francisco,CA,West,2021-10-04,True,False
1670,Susan,Moore,susan.moore1670@example.com,(890) 281-3463,Seattle,WA,West,2022-04-20,True,False
1671,David,Robinson,david.robinson1671@example.com,(464) 402-9436,San Francisco,CA,West,2024-08-14,False,False
1672,Susan,Johnson,susan.johnson1672@example.com,(240) 324-9021,Dallas,TX,South,2021-02-27,False,False
1673,Barbara,Johnson,barbara.johnson1673@example.com,(902) 578-5134,Phoenix,AZ,West,2024-09-20,False,False
1674,David,Perez,david.perez1674@example.com,(755) 473-3928,Detroit,MI,Midwest,2018-04-07,False,False
1675,Barbara,Wilson,barbara.wilson1675@example.com,(532) 504-1583,New York,NY,Northeast,2023-01-04,True,False
1676,Barbara,White,barbara.white1676@example.com,(956) 605-5073,New York,NY,Northeast,2023-12-17,True,False
1677,Robert,Moore,robert.moore1677@example.com,(944) 348-9084,Boston,MA,Northeast,2019-06-01,False,False
1678,Steven,Rodriguez,steven.rodriguez1678@example.com,(905) 832-4999,Minneapolis,MN,Midwest,2023-02-20,False,False
1679,Mary,Williams,mary.williams1679@example.com,(239) 350-2656,Minneapolis,MN,Midwest,2022-03-07,False,False
1680,Thomas,White,thomas.white1680@example.com,(852) 967-5947,Boston,MA,Northeast,2021-10-15,False,False
1681,Richard,Smith,richard.smith1681@example.com,(938) 868-2298,Philadelphia,PA,Northeast,2020-11-18,False,False
1682,Patricia,Sanchez,patricia.sanchez1682@example.com,(467) 510-9422,Chicago,IL,Midwest,2024-05-27,True,False
1683,Matthew,Sanchez,matthew.sanchez1683@example.com,(787) 684-4525,New York,NY,Northeast,2022-03-13,False,False
1684,William,White,william.white1684@example.com,(483) 713-1749,San Francisco,CA,West,2020-01-31,False,False
1685,Sandra,Garcia,sandra.garcia1685@example.com,(479) 205-7671,Los Angeles,CA,West,2021-03-13,True,False
1686,James,Sanchez,james.sanchez1686@example.com,(332) 481-5375,Houston,TX,South,2025-05-15,False,False
1687,Karen,Sanchez,karen.sanchez1687@example.com,(299) 426-4683,Los Angeles,CA,West,2021-07-27,True,False
1688,Matthew,Hernandez,matthew.hernandez1688@example.com,(826) 494-8547,Chicago,IL,Midwest,2018-09-19,False,False
1689,Daniel,Martin,daniel.martin1689@example.com,(598) 687-1205,Minneapolis,MN,Midwest,2024-01-27,False,False
1690,David,Hernandez,david.hernandez1690@example.com,(355) 673-9175,Minneapolis,MN,Midwest,2022-12-26,True,False
1691,Sarah,Thompson,sarah.thompson1691@example.com,(599) 461-7601,Philadelphia,PA,Northeast,2025-07-19,True,False
1692,Nancy,Ramirez,nancy.ramirez1692@example.com,(846) 698-6657,Miami,FL,South,2018-11-18,True,False
1693,Michael,White,michael.white1693@example.com,(511) 498-6166,Atlanta,GA,South,2022-02-21,False,False
1694,Nancy,Anderson,nancy.anderson1694@example.com,(839) 798-3731,New York,NY,Northeast,2019-10-01,False,False
1695,Charles,Wilson,charles.wilson1695@example.com,(969) 490-9040,Houston,TX,South,2018-04-06,True,False
1696,Richard,Robinson,richard.robinson1696@example.com,(587) 821-3023,Atlanta,GA,South,2019-06-24,True,False
1697,Richard,Miller,richard.miller1697@example.com,(784) 496-3926,Chicago,IL,Midwest,2019-03-30,True,False
1698,Anthony,Harris,anthony.harris1698@example.com,(763) 618-6767,San Francisco,CA,West,2022-07-01,True,False
1699,Susan,Lewis,susan.lewis1699@example.com,(527) 988-6950,Miami,FL,South,2021-02-16,True,False
1700,Nancy,Lewis,nancy.lewis1700@example.com,(980) 851-6206,Los Angeles,CA,West,2025-02-06,False,False
1701,Linda,Ramirez,linda.ramirez1701@example.com,(974) 675-5690,Houston,TX,South,2023-07-20,False,False
1702,Jennifer,Robinson,jennifer.robinson1702@example.com,(609) 495-1054,Denver,CO,West,2019-12-29,False,False
1703,Anthony,Anderson,anthony.anderson1703@example.com,(899) 300-7280,Los Angeles,CA,West,2019-12-07,False,False
1704,Susan,Wilson,susan.wilson1704@example.com,(229) 833-4673,Chicago,IL,Midwest,2025-02-19,True,False
1705,Karen,Martin,karen.martin1705@example.com,(813) 784-7697,Atlanta,GA,South,2018-11-26,True,False
1706,David,Martin,david.martin1706@example.com,(782) 840-8731,Chicago,IL,Midwest,2019-11-13,True,False
1707,Barbara,Smith,barbara.smith1707@example.com,(869) 598-9377,San Francisco,CA,West,2024-09-29,True,False
1708,Margaret,Robinson,margaret.robinson1708@example.com,(577) 940-4920,Philadelphia,PA,Northeast,2023-02-19,True,False
1709,Jessica,Robinson,jessica.robinson1709@example.com,(530) 335-5800,San Francisco,CA,West,2020-03-29,True,False
1710,Steven,Smith,steven.smith1710@example.com,(672) 670-5014,Chicago,IL,Midwest,2024-06-23,False,False
1711,Linda,Sanchez,linda.sanchez1711@example.com,(712) 856-2821,Philadelphia,PA,Northeast,2023-03-05,False,False
1712,Margaret,Robinson,margaret.robinson1712@example.com,(450) 673-2144,Phoenix,AZ,West,2019-10-15,True,False
1713,Lisa,Johnson,lisa.johnson1713@example.com,(616) 732-8703,Los Angeles,CA,West,2025-08-04,False,False
1714,Robert,Sanchez,robert.sanchez1714@example.com,(933) 750-2982,Houston,TX,South,2020-12-01,True,False
1715,Joseph,Thomas,joseph.thomas1715@example.com,(499) 607-1653,Denver,CO,West,2018-09-02,False,False
1716,Richard,Thompson,richard.thompson1716@example.com,(844) 865-8209,Phoenix,AZ,West,2023-09-27,False,False
1717,Betty,Brown,betty.brown1717@example.com,(468) 976-2831,Boston,MA,Northeast,2019-08-21,True,False
1718,Barbara,Wilson,barbara.wilson1718@example.com,(345) 448-8906,Los Angeles,CA,West,2021-10-23,True,False
1719,William,Brown,william.brown1719@example.com,(910) 275-8507,Minneapolis,MN,Midwest,2025-03-14,False,False
1720,Anthony,Davis,anthony.davis1720@example.com,(550) 502-8285,Seattle,WA,West,2020-11-30,False,False
1721,Betty,Anderson,betty.anderson1721@example.com,(781) 481-1585,San Francisco,CA,West,2020-11-22,True,False
1722,John,Taylor,john.taylor1722@example.com,(426) 579-6942,Detroit,MI,Midwest,2018-04-17,False,False
1723,Elizabeth,Thompson,elizabeth.thompson1723@example.com,(849) 512-8787,Philadelphia,PA,Northeast,2024-05-14,False,False
1724,Nancy,Martinez,nancy.martinez1724@example.com,(331) 350-5789,Philadelphia,PA,Northeast,2025-10-18,False,False
1725,William,Lee,william.lee1725@example.com,(416) 797-5963,Chicago,IL,Midwest,2018-04-25,True,False
1726,Charles,Smith,charles.smith1726@example.com,(938) 720-9467,Detroit,MI,Midwest,2022-01-31,False,False
1727,Jessica,Martin,jessica.martin1727@example.com,(552) 859-3553,Phoenix,AZ,West,2019-11-29,False,False
1728,Thomas,Lopez,thomas.lopez1728@example.com,(863) 373-9605,Houston,TX,South,2023-06-11,False,False
1729,Jennifer,Thomas,jennifer.thomas1729@example.com,(214) 884-2060,Phoenix,AZ,West,2022-04-05,False,False
1730,Linda,Martinez,linda.martinez1730@example.com,(353) 484-2959,Chicago,IL,Midwest,2020-07-07,True,False
1731,Barbara,Thomas,barbara.thomas1731@example.com,(853) 212-9587,Dallas,TX,South,2024-05-21,True,False
1732,Lisa,Miller,lisa.miller1732@example.com,(233) 608-2619,Minneapolis,MN,Midwest,2025-06-13,False,False
1733,Thomas,Williams,thomas.williams1733@example.com,(747) 959-9810,Detroit,MI,Midwest,2024-03-16,True,False
1734,Betty,Johnson,betty.johnson1734@example.com,(735) 453-5009,Dallas,TX,South,2024-05-10,False,False
1735,Betty,White,betty.white1735@example.com,(866) 450-4741,Philadelphia,PA,Northeast,2025-09-26,False,False
1736,Jennifer,Johnson,jennifer.johnson1736@example.com,(765) 484-2496,Miami,FL,South,2020-12-24,True,False
1737,Lisa,Clark,lisa.clark1737@example.com,(335) 735-5960,Phoenix,AZ,West,2018-09-18,True,False
